ORD-8450,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8451,whole milk,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8452,finished products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8453,whole milk,soda,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8454,ham,berries,root vegetables,whole milk,whipped/sour cream,brown bread,pastry,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,
ORD-8455,processed cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8456,sausage,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8457,curd,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8458,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8459,dessert,frozen dessert,oil,soda,salty snack,chocolate,dental care,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8460,chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8461,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8462,finished products,pip fruit,yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8463,rolls/buns,soda,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8464,soda,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8465,fruit/vegetable juice,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8466,other vegetables,dessert,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8467,frozen vegetables,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8468,tropical fruit,whole milk,curd,dessert,pastry,soda,misc. beverages,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
ORD-8469,frozen vegetables,seasonal products,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8470,hamburger meat,soda,rum,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8471,frankfurter,meat,other vegetables,mustard,bottled beer,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8472,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8473,other vegetables,yogurt,whipped/sour cream,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8474,sausage,hamburger meat,onions,other vegetables,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8475,sausage,berries,curd,whipped/sour cream,long life bakery product,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8476,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8477,chicken,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8478,frankfurter,tropical fruit,whole milk,rolls/buns,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8479,whole milk,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8480,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8481,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8482,sausage,whole milk,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8483,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8484,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8485,pork,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8486,frozen dessert,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8487,beef,root vegetables,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8488,frankfurter,sausage,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8489,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8490,pip fruit,berries,root vegetables,whole milk,curd,whipped/sour cream,soft cheese,frozen vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,
ORD-8491,chicken,berries,frozen vegetables,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8492,frankfurter,sausage,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8493,yogurt,frozen fish,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8494,ice cream,white bread,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8495,tropical fruit,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8496,pasta,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8497,root vegetables,whole milk,whipped/sour cream,domestic eggs,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8498,other vegetables,butter,whipped/sour cream,processed cheese,frozen fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8499,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8500,soda,misc. beverages,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8501,grapes,berries,butter milk,yogurt,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8502,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8503,pip fruit,ice cream,bottled water,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8504,chewing gum,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8505,frankfurter,chicken,citrus fruit,root vegetables,packaged fruit/vegetables,domestic eggs,brown bread,artif. sweetener,bottled water,waffles,napkins,,,,,,,,,,,,,,,,,,,,,
ORD-8506,frankfurter,root vegetables,onions,whole milk,curd,butter milk,frozen meals,oil,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,
ORD-8507,frankfurter,citrus fruit,tropical fruit,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8508,sausage,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8509,meat,tropical fruit,butter,yogurt,soft cheese,cat food,bottled water,specialty chocolate,dish cleaner,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
ORD-8510,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8511,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8512,yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8513,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8514,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8515,sausage,citrus fruit,tropical fruit,other vegetables,curd,pastry,soda,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
ORD-8516,long life bakery product,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8517,sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8518,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8519,frankfurter,whole milk,processed cheese,ice cream,canned fish,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8520,pastry,margarine,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8521,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8522,organic sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8523,chicken,pork,fruit/vegetable juice,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8524,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8525,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8526,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8527,whole milk,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8528,frankfurter,beef,hamburger meat,grapes,whole milk,whipped/sour cream,mayonnaise,frozen vegetables,coffee,soda,misc. beverages,long life bakery product,hygiene articles,,,,,,,,,,,,,,,,,,,
ORD-8529,pork,citrus fruit,root vegetables,whole milk,dessert,yogurt,frozen fish,margarine,pickled vegetables,chocolate,candy,,,,,,,,,,,,,,,,,,,,,
ORD-8530,tropical fruit,whole milk,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8531,curd,chewing gum,specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8532,other vegetables,sliced cheese,hard cheese,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8533,sausage,pork,beef,tropical fruit,root vegetables,onions,other vegetables,UHT-milk,sliced cheese,mustard,ketchup,bottled water,soda,waffles,chocolate marshmallow,bathroom cleaner,napkins,newspapers,,,,,,,,,,,,,,
ORD-8534,yogurt,frozen meals,long life bakery product,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8535,sausage,pip fruit,other vegetables,whole milk,hard cheese,rolls/buns,canned vegetables,candy,napkins,,,,,,,,,,,,,,,,,,,,,,,
ORD-8536,citrus fruit,tropical fruit,UHT-milk,bottled water,soda,misc. beverages,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8537,whole milk,frozen meals,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8538,other vegetables,frozen vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8539,frankfurter,curd,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8540,meat,chicken,beef,whole milk,whipped/sour cream,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8541,cat food,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8542,dog food,bottled water,liquor,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8543,pork,citrus fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8544,dessert,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8545,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8546,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8547,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8548,yogurt,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8549,chicken,beef,other vegetables,whole milk,UHT-milk,frozen vegetables,pasta,vinegar,baking powder,detergent,cleaner,house keeping products,,,,,,,,,,,,,,,,,,,,
ORD-8550,butter milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8551,coffee,soda,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8552,frozen meals,ice cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8553,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8554,sausage,citrus fruit,root vegetables,onions,curd,yogurt,whipped/sour cream,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8555,white bread,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8556,pip fruit,UHT-milk,semi-finished bread,margarine,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8557,tropical fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8558,prosecco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8559,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8560,citrus fruit,whole milk,yogurt,processed cheese,frozen vegetables,rolls/buns,margarine,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8561,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8562,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8563,pork,root vegetables,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8564,other vegetables,UHT-milk,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8565,other vegetables,spread cheese,brown bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8566,meat,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8567,whole milk,soft cheese,rolls/buns,prosecco,napkins,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8568,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8569,tropical fruit,white bread,spices,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8570,tropical fruit,yogurt,beverages,hard cheese,frozen meals,rolls/buns,tea,bottled water,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,,,,
ORD-8571,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8572,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8573,tropical fruit,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8574,sausage,pork,tropical fruit,other vegetables,butter milk,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8575,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8576,coffee,bottled water,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8577,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8578,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8579,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8580,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8581,pastry,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8582,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8583,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8584,frozen dessert,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8585,meat,turkey,hamburger meat,citrus fruit,root vegetables,herbs,other vegetables,whole milk,curd,yogurt,rolls/buns,pastry,rice,baking powder,,,,,,,,,,,,,,,,,,
ORD-8586,citrus fruit,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8587,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8588,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8589,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8590,whole milk,baking powder,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8591,chicken,grapes,whole milk,yogurt,rolls/buns,bottled water,fruit/vegetable juice,bottled beer,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,
ORD-8592,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8593,tropical fruit,whole milk,cream cheese ,processed cheese,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8594,citrus fruit,curd,sliced cheese,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8595,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8596,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8597,pip fruit,whole milk,rolls/buns,sugar,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8598,pork,whole milk,whipped/sour cream,bottled beer,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8599,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8600,citrus fruit,tropical fruit,pip fruit,onions,other vegetables,whole milk,yogurt,frozen fish,long life bakery product,newspapers,pot plants,,,,,,,,,,,,,,,,,,,,,
ORD-8601,margarine,candles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8602,chicken,root vegetables,UHT-milk,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8603,meat,root vegetables,onions,herbs,other vegetables,whole milk,flour,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,
ORD-8604,root vegetables,other vegetables,whole milk,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8605,ham,grapes,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8606,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8607,whipped/sour cream,rolls/buns,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8608,cream cheese ,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8609,citrus fruit,root vegetables,butter milk,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8610,pip fruit,other vegetables,whole milk,domestic eggs,pastry,pasta,soups,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8611,beef,root vegetables,other vegetables,whipped/sour cream,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8612,yogurt,cream cheese ,pastry,canned fish,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8613,sausage,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8614,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8615,domestic eggs,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8616,sausage,chicken,beef,citrus fruit,tropical fruit,root vegetables,onions,herbs,other vegetables,whole milk,butter,curd,yogurt,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,
ORD-8617,bottled water,bottled beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8618,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8619,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8620,tropical fruit,dessert,yogurt,UHT-milk,domestic eggs,rolls/buns,brown bread,canned vegetables,meat spreads,cake bar,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,
ORD-8621,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8622,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8623,beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8624,soda,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8625,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8626,frankfurter,meat,pork,grapes,root vegetables,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8627,tropical fruit,whole milk,white bread,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8628,pork,whole milk,cream cheese ,frozen fish,brown bread,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8629,chicken,tropical fruit,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8630,chicken,pork,tropical fruit,curd cheese,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8631,rolls/buns,canned fish,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8632,semi-finished bread,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8633,sausage,beef,citrus fruit,yogurt,brown bread,margarine,soda,long life bakery product,hygiene articles,napkins,pot plants,,,,,,,,,,,,,,,,,,,,,
ORD-8634,sausage,tropical fruit,condensed milk,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8635,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8636,condensed milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8637,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8638,frankfurter,sausage,meat,turkey,other vegetables,whipped/sour cream,brown bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
ORD-8639,turkey,citrus fruit,pip fruit,herbs,butter,frozen vegetables,brown bread,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8640,beef,citrus fruit,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8641,rolls/buns,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8642,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8643,berries,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,margarine,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
ORD-8644,citrus fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8645,meat,root vegetables,other vegetables,whole milk,brown bread,pastry,artif. sweetener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8646,pip fruit,sliced cheese,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8647,grapes,berries,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8648,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8649,sausage,grapes,whole milk,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8650,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8651,chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8652,sausage,citrus fruit,grapes,curd,rolls/buns,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8653,liver loaf,tropical fruit,yogurt,ice cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8654,root vegetables,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8655,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8656,pork,other vegetables,sliced cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8657,tropical fruit,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8658,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8659,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8660,sausage,meat,grapes,root vegetables,other vegetables,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8661,hamburger meat,white bread,pasta,specialty vegetables,bottled water,soda,snack products,waffles,cake bar,candy,,,,,,,,,,,,,,,,,,,,,,
ORD-8662,frankfurter,grapes,yogurt,cream cheese ,frozen potato products,rolls/buns,meat spreads,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,
ORD-8663,whole milk,rolls/buns,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8664,pip fruit,semi-finished bread,soups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8665,whole milk,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8666,beef,citrus fruit,root vegetables,other vegetables,dessert,whipped/sour cream,oil,fruit/vegetable juice,napkins,cling film/bags,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
ORD-8667,sausage,frozen vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8668,pork,berries,whole milk,frozen meals,white bread,brown bread,margarine,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,
ORD-8669,sausage,root vegetables,other vegetables,sliced cheese,hard cheese,semi-finished bread,oil,baking powder,canned vegetables,pet care,chocolate,napkins,newspapers,,,,,,,,,,,,,,,,,,,
ORD-8670,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8671,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8672,yogurt,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8673,meat,tropical fruit,vinegar,spices,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8674,sausage,onions,rolls/buns,soda,brandy,white wine,chewing gum,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
ORD-8675,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8676,liver loaf,pork,other vegetables,whole milk,rolls/buns,coffee,soda,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,
ORD-8677,other vegetables,butter,margarine,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8678,pork,citrus fruit,pip fruit,root vegetables,whole milk,frozen dessert,rolls/buns,oil,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,
ORD-8679,pork,beef,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,frozen vegetables,frozen dessert,rolls/buns,semi-finished bread,zwieback,margarine,sugar,Instant food products,canned fish,bottled water,bottled beer,snack products,waffles,chocolate marshmallow,hygiene articles,,,,,,,,
ORD-8680,beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8681,beef,whole milk,pastry,semi-finished bread,specialty chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8682,pip fruit,whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8683,berries,yogurt,cream cheese ,rolls/buns,soda,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8684,frozen meals,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8685,tropical fruit,other vegetables,whole milk,yogurt,cream cheese ,curd cheese,domestic eggs,sugar,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,
ORD-8686,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8687,chicken,root vegetables,other vegetables,coffee,chewing gum,hygiene articles,napkins,cling film/bags,kitchen towels,light bulbs,,,,,,,,,,,,,,,,,,,,,,
ORD-8688,whole milk,UHT-milk,chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8689,butter,UHT-milk,domestic eggs,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8690,pip fruit,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8691,frankfurter,sausage,root vegetables,rolls/buns,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-8692,other vegetables,yogurt,whipped/sour cream,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
